18.7389, 32.1431, 19.8795, 0, 0.700648, -0.713508, 0.376884, 0.929596, 
15.45, 32.4669, 19.438, -0.378748, 0.848458, -0.369687, 0.365416, 0.932279, 
11.7294, 31.1673, 18.8857, 1, 0, -0, 0.347725, 0.92445, 
11.7294, 31.1673, 19.8561, 1, 0, -0, 0.351035, 0.924603, 
11.7294, 31.5619, 19.8634, 0.895914, 0.167014, -0.411635, 0.350987, 0.926213, 
18.7389, 32.1431, 19.8795, -1, 0, -0, 0.376884, 0.929596, 
18.7389, 31.9136, 19.6457, -1, 0, -0, 0.378019, 0.929569, 
18.7389, 32.4669, 19.438, -1, 0, -0, 0.37693, 0.931392, 
15.45, 32.1431, 19.8795, -0.379593, 0.648207, -0.660104, 0.365385, 0.930095, 
14.7501, 32.6244, 20.3696, -0.534737, 0.592159, -0.60283, 0.362, 0.930408, 
15.45, 31.6958, 20.1952, -0.384056, 0.347119, -0.855575, 0.365446, 0.927769, 
18.7389, 31.9136, 19.6457, 0, -0.700651, 0.713504, 0.396379, 0.847793, 
15.2704, 31.9136, 19.6457, 0, -0.700651, 0.713504, 0.39612, 0.859925, 
18.7389, 32.1612, 19.3081, 0, -0.901703, 0.432356, 0.394901, 0.847773, 
14.7501, 32.6244, 20.3696, -0.534737, 0.592159, -0.60283, 0.362, 0.930408, 
13.9455, 32.6244, 20.5138, -2e-006, 0.700934, -0.713226, 0.359272, 0.930068, 
14.7501, 31.9565, 20.8411, -0.361025, 0.350945, -0.864001, 0.362136, 0.927785, 
11.7294, 31.9093, 18.1572, 0.806297, 0.422049, 0.414439, 0.344429, 0.927951, 
13.1408, 32.6512, 17.4286, 0.414358, 0.649379, 0.637663, 0.338472, 0.929237, 
11.7294, 31.5796, 17.9154, 0.895978, 0.172874, 0.40907, 0.344335, 0.925982, 
13.1408, 32.6512, 17.4286, 0.414358, 0.649379, 0.637663, 0.338472, 0.929237, 
13.9455, 32.6512, 17.4286, 0, 0.713516, 0.700639, 0.335758, 0.929393, 
13.1408, 31.9919, 16.945, 0.210306, 0.380589, 0.900513, 0.338331, 0.926682, 
15.45, 32.161, 17.9099, -0.379591, 0.660105, 0.648207, 0.329692, 0.92849, 
18.7389, 32.161, 17.9099, 0, 0.713508, 0.700647, 0.318288, 0.926913, 
15.45, 31.7195, 17.5861, -0.384135, 0.359411, 0.850449, 0.329861, 0.926187, 
18.7389, 32.161, 17.9099, -1, 0, -0, 0.318288, 0.926913, 
18.7389, 31.9273, 18.1395, -1, 0, -0, 0.31716, 0.926771, 
18.7389, 31.7195, 17.5861, -1, 0, -0, 0.318443, 0.925141, 
15.45, 32.161, 17.9099, -0.379591, 0.660105, 0.648207, 0.329692, 0.92849, 
14.7501, 32.6512, 17.4286, -0.500877, 0.617559, 0.606418, 0.333039, 0.92913, 
15.45, 32.4768, 18.3572, -0.378722, 0.854951, 0.354442, 0.329442, 0.930642, 
18.7389, 31.9273, 18.1395, 0, -0.713519, -0.700636, 0.39043, 0.847719, 
15.2704, 31.9273, 18.1395, 0, -0.713519, -0.700636, 0.39024, 0.859852, 
18.7389, 31.5896, 17.8918, 0, -0.389318, -0.921104, 0.388964, 0.847698, 
14.7501, 32.6512, 17.4286, -0.500877, 0.617559, 0.606418, 0.333039, 0.92913, 
13.9455, 32.6512, 17.4286, 0, 0.713516, 0.700639, 0.335758, 0.929393, 
14.7501, 33.1227, 18.0966, -0.219949, 0.923427, 0.31449, 0.33287, 0.931756, 
15.45, 31.1673, 17.4931, -0.379662, 1e-006, 0.925125, 0.329947, 0.923764, 
14.7501, 31.1673, 16.8061, -0.500931, 0, 0.865487, 0.33321, 0.92389, 
15.45, 31.7195, 17.5861, -0.384135, 0.359411, 0.850449, 0.329861, 0.926187, 
14.7501, 31.1673, 16.8061, -0.500931, 0, 0.865487, 0.33321, 0.92389, 
13.9455, 31.1673, 16.8061, 0, 0, 1, 0.335806, 0.923989, 
14.7501, 31.9919, 16.945, -0.254357, 0.376488, 0.890819, 0.333158, 0.926537, 
11.7294, 31.1673, 19.9256, 0.893411, 0, -0.449239, 0.351182, 0.92461, 
13.1408, 31.1673, 20.9654, 0.465308, -0, -0.885149, 0.357084, 0.924941, 
11.7294, 31.5619, 19.8634, 0.895914, 0.167014, -0.411635, 0.350987, 0.926213, 
13.1408, 31.1673, 20.9654, 0.465308, -0, -0.885149, 0.357084, 0.924941, 
13.9455, 31.1673, 21.1095, -2e-006, 0, -1, 0.359698, 0.925089, 
13.1408, 31.9565, 20.8411, 0.317471, 0.356844, -0.878564, 0.356903, 0.927435, 
15.45, 31.1673, 20.2784, -0.379502, 0, -0.925191, 0.365592, 0.925421, 
18.7389, 31.1673, 20.2784, 0, 0, -1, 0.37702, 0.92607, 
15.45, 31.6958, 20.1952, -0.384056, 0.347119, -0.855575, 0.365446, 0.927769, 
18.7389, 31.1673, 20.2784, -1, 0, -0, 0.37702, 0.92607, 
18.7389, 31.1673, 19.9508, -1, 0, -0, 0.378151, 0.926134, 
18.7389, 31.6958, 20.1952, -1, 0, -0, 0.37691, 0.92781, 
18.7389, 31.1673, 19.9508, 0, 0, 1, 0.399312, 0.847845, 
15.2704, 31.1673, 19.9508, 0, 0, 1, 0.398973, 0.859974, 
18.7389, 31.5715, 19.8872, 0, -0.375941, 0.926643, 0.397861, 0.847816, 
15.2704, 31.1673, 18.8857, -1, 0, -0, 0.409952, 0.86405, 
15.2704, 31.1673, 17.8843, -1, 0, -0, 0.41042, 0.860596, 
15.2704, 31.5896, 17.8918, -1, 0, -0, 0.411888, 0.860732, 
18.7389, 31.5896, 17.8918, -1, 0, -0, 0.317321, 0.925058, 
18.7389, 31.1673, 17.8206, -1, 0, -0, 0.317378, 0.923278, 
18.7389, 31.7195, 17.5861, -1, 0, -0, 0.318443, 0.925141, 
18.7389, 31.7195, 17.5861, 0, 0.389295, 0.921113, 0.318443, 0.925141, 
18.7389, 31.1673, 17.4931, 0, 1e-006, 1, 0.318506, 0.923321, 
15.45, 31.7195, 17.5861, -0.384135, 0.359411, 0.850449, 0.329861, 0.926187, 
13.9455, 31.9919, 16.945, 0, 0.389305, 0.921109, 0.335751, 0.926697, 
13.9455, 31.1673, 16.8061, 0, 0, 1, 0.335806, 0.923989, 
13.1408, 31.9919, 16.945, 0.210306, 0.380589, 0.900513, 0.338331, 0.926682, 
13.1408, 31.9919, 16.945, 0.210306, 0.380589, 0.900513, 0.338331, 0.926682, 
13.1408, 31.1673, 16.8061, 0.414385, 0, 0.910102, 0.338369, 0.924086, 
11.7294, 31.5796, 17.9154, 0.895978, 0.172874, 0.40907, 0.344335, 0.925982, 
11.7294, 31.1673, 18.8857, 1, 0, -0, 0.347725, 0.92445, 
11.7294, 31.5796, 17.9154, 0.895978, 0.172874, 0.40907, 0.344335, 0.925982, 
11.7294, 31.1673, 17.908, 1, 0, -0, 0.344391, 0.924316, 
15.2704, 31.1673, 18.8857, -1, 0, -0, 0.409952, 0.86405, 
15.2704, 31.5896, 17.8918, -1, 0, -0, 0.411888, 0.860732, 
15.2704, 32.1687, 18.4816, -1, 0, -0, 0.413614, 0.863106, 
18.7389, 32.1687, 18.4816, -1, 0, -0, 0.316969, 0.928432, 
18.7389, 31.9273, 18.1395, -1, 0, -0, 0.31716, 0.926771, 
18.7389, 32.4768, 18.3572, -1, 0, -0, 0.318063, 0.928691, 
18.7389, 32.4768, 18.3572, 0, 0.920876, 0.389856, 0.318063, 0.928691, 
18.7389, 32.161, 17.9099, 0, 0.713508, 0.700647, 0.318288, 0.926913, 
15.45, 32.4768, 18.3572, -0.378722, 0.854951, 0.354442, 0.329442, 0.930642, 
13.9455, 33.1227, 18.0966, 0, 0.888961, 0.457983, 0.335784, 0.932216, 
13.9455, 32.6512, 17.4286, 0, 0.713516, 0.700639, 0.335758, 0.929393, 
13.1408, 33.1227, 18.0966, 0.187612, 0.929492, 0.317564, 0.338721, 0.931848, 
13.1408, 33.1227, 18.0966, 0.187612, 0.929492, 0.317564, 0.338721, 0.931848, 
13.1408, 32.6512, 17.4286, 0.414358, 0.649379, 0.637663, 0.338472, 0.929237, 
11.7294, 32.145, 18.4911, 0.893021, 0.414583, 0.175026, 0.344579, 0.92968, 
11.7294, 31.1673, 18.8857, 1, 0, -0, 0.347725, 0.92445, 
11.7294, 32.145, 18.4911, 0.893021, 0.414583, 0.175026, 0.346254, 0.927878, 
11.7294, 31.5796, 17.9154, 0.895978, 0.172874, 0.40907, 0.344335, 0.925982, 
15.2704, 31.1673, 18.8857, -1, 0, -0, 0.409952, 0.86405, 
15.2704, 32.1687, 18.4816, -1, 0, -0, 0.413614, 0.863106, 
15.2704, 32.1612, 19.3081, -1, 0, -0, 0.413189, 0.86599, 
18.7389, 32.1612, 19.3081, -1, 0, -0, 0.378046, 0.931241, 
18.7389, 32.2718, 18.8948, -1, 0, -0, 0.37823, 0.93282, 
18.7389, 32.4669, 19.438, -1, 0, -0, 0.37693, 0.931392, 
18.7389, 32.4669, 19.438, 0, 0.913764, -0.406246, 0.37693, 0.931392, 
18.7389, 32.5786, 18.8976, 0, 0.999962, -0.008761, 0.377178, 0.933244, 
15.45, 32.4669, 19.438, -0.378748, 0.848458, -0.369687, 0.365416, 0.932279, 
13.9455, 34.3985, 19.4126, -0.001438, 0.999822, -0.018792, 0.358369, 0.93848, 
13.9455, 34.4063, 18.9035, 0.000894, 0.999839, -0.017939, 0.358199, 0.940132, 
13.585, 34.3985, 19.265, 0.003128, 0.999826, -0.018398, 0.357082, 0.938619, 
13.1408, 33.108, 19.7104, 0.219228, 0.922784, -0.316874, 0.356051, 0.932566, 
13.1408, 33.2221, 18.9035, 0.401681, 0.915744, -0.008066, 0.354777, 0.934974, 
11.7294, 32.1376, 19.2981, 0.893039, 0.411364, -0.182374, 0.35041, 0.929906, 
11.7294, 31.1673, 18.8857, 1, 0, -0, 0.347725, 0.92445, 
11.7294, 32.1376, 19.2981, 0.893039, 0.411364, -0.182374, 0.34895, 0.927973, 
11.7294, 32.145, 18.4911, 0.893021, 0.414583, 0.175026, 0.346254, 0.927878, 
13.9455, 27.9205, 18.3944, 0, -0.999884, -0.01526, 0.359945, 0.908208, 
13.9455, 27.9283, 18.9035, 0.000894, -0.999839, -0.017939, 0.359921, 0.90997, 
13.585, 27.9205, 18.542, -0.003124, -0.999826, -0.018374, 0.358662, 0.908718, 
13.1408, 29.2119, 18.0966, 0.187611, -0.929495, 0.317555, 0.339312, 0.916373, 
13.1408, 29.1125, 18.9035, 0.40168, -0.915745, -0.008066, 0.340601, 0.913962, 
11.7294, 30.1896, 18.4911, 0.893021, -0.414582, 0.175027, 0.344988, 0.918978, 
18.7389, 29.8578, 18.3572, 0, -0.920877, 0.389853, 0.318477, 0.917935, 
18.7389, 29.756, 18.8976, 0, -0.999962, -0.008761, 0.318193, 0.916096, 
15.45, 29.8578, 18.3572, -0.378723, -0.854951, 0.354439, 0.329971, 0.916872, 
18.7389, 30.1658, 18.4816, -1, 0, -0, 0.317365, 0.91811, 
18.7389, 30.0628, 18.8948, -1, 0, -0, 0.317152, 0.916541, 
18.7389, 29.8578, 18.3572, -1, 0, -0, 0.318477, 0.917935, 
14.7501, 29.2266, 19.7104, -0.251683, -0.915778, -0.31306, 0.362774, 0.917422, 
14.7501, 29.1125, 18.9035, -0.488487, -0.872537, -0.007756, 0.363772, 0.914898, 
15.45, 29.8676, 19.438, -0.378749, -0.848461, -0.369679, 0.366189, 0.918589, 
15.2704, 30.1658, 18.4816, 0, 0.909181, -0.416402, 0.40614, 0.860226, 
15.2704, 30.0628, 18.8948, 0, 0.999964, 0.008523, 0.404693, 0.860158, 
18.7389, 30.1658, 18.4816, 0, 0.909181, -0.416402, 0.406787, 0.848109, 
13.9455, 29.1173, 19.4126, 0, 0, -1, 0.359864, 0.915717, 
13.9455, 27.9361, 19.4126, 0, 0, -1, 0.3599, 0.911631, 
14.306, 29.1173, 19.265, -0.7078, 0, -0.706413, 0.361517, 0.915537, 
14.4532, 29.1125, 18.9035, -1, 0, 5e-006, 0.362754, 0.914947, 
14.4532, 27.9283, 18.9035, -1, 0, 5e-006, 0.362527, 0.911276, 
14.306, 29.1076, 18.542, -0.707805, 0, 0.706408, 0.364064, 0.914699, 
13.9455, 29.1076, 18.3944, 0, 0, 1, 0.35414, 0.915015, 
13.9455, 27.9205, 18.3944, 0, 0, 1, 0.35456, 0.910883, 
13.585, 29.1076, 18.542, 0.707788, 0, 0.706425, 0.355513, 0.914468, 
13.4378, 29.1125, 18.9035, 1, 0, 5e-006, 0.35697, 0.914822, 
13.4378, 27.9283, 18.9035, 1, 0, 5e-006, 0.357275, 0.911182, 
13.585, 29.1173, 19.265, 0.707783, 0, -0.706429, 0.358209, 0.915455, 
13.585, 29.1076, 18.542, 0.120468, -0.986513, 0.110814, 0.338285, 0.914421, 
13.4378, 29.1125, 18.9035, 0.084705, -0.996356, -0.010002, 0.339512, 0.913462, 
13.1408, 29.2119, 18.0966, 0.187611, -0.929495, 0.317555, 0.339312, 0.916373, 
14.306, 29.1173, 19.265, -0.116546, -0.985221, -0.12553, 0.361517, 0.915537, 
14.4532, 29.1125, 18.9035, -0.084711, -0.996355, -0.010002, 0.362754, 0.914947, 
14.7501, 29.2266, 19.7104, -0.251683, -0.915778, -0.31306, 0.362774, 0.917422, 
13.585, 27.9205, 18.542, 0.707788, 0, 0.706425, 0.355917, 0.91102, 
13.4378, 27.9283, 18.9035, 1, 0, 5e-006, 0.357275, 0.911182, 
13.585, 29.1076, 18.542, 0.707788, 0, 0.706425, 0.355513, 0.914468, 
14.306, 27.9361, 19.265, -0.7078, 0, -0.706413, 0.361167, 0.911392, 
14.4532, 27.9283, 18.9035, -1, 0, 5e-006, 0.362527, 0.911276, 
14.306, 29.1173, 19.265, -0.7078, 0, -0.706413, 0.361517, 0.915537, 
13.9455, 29.2266, 19.8545, -1e-006, -0.905953, -0.423378, 0.359852, 0.917353, 
13.9455, 29.1173, 19.4126, -0, -0.97855, -0.206007, 0.359864, 0.915717, 
14.7501, 29.2266, 19.7104, -0.251683, -0.915778, -0.31306, 0.362774, 0.917422, 
14.7501, 29.1125, 18.9035, -0.488487, -0.872537, -0.007756, 0.332663, 0.913423, 
14.4532, 29.1125, 18.9035, -0.084711, -0.996355, -0.010002, 0.333783, 0.913103, 
14.7501, 29.2119, 18.0966, -0.219945, -0.923432, 0.314481, 0.333472, 0.916021, 
13.9455, 29.2119, 18.0966, 0, -0.888968, 0.457969, 0.33641, 0.915785, 
13.9455, 29.1076, 18.3944, -0, -0.968699, 0.248237, 0.336499, 0.914666, 
13.1408, 29.2119, 18.0966, 0.187611, -0.929495, 0.317555, 0.339312, 0.916373, 
13.1408, 29.1125, 18.9035, 0.40168, -0.915745, -0.008066, 0.355923, 0.914708, 
13.4378, 29.1125, 18.9035, 0.084705, -0.996356, -0.010002, 0.35697, 0.914822, 
13.1408, 29.2266, 19.7104, 0.219237, -0.922782, -0.316872, 0.356915, 0.917246, 
18.7389, 30.421, 19.6457, 0, 0.700639, 0.713516, 0.402256, 0.847922, 
15.2704, 30.421, 19.6457, 0, 0.700639, 0.713516, 0.401808, 0.860048, 
18.7389, 30.7631, 19.8872, 0, 0.375935, 0.926646, 0.400766, 0.847879, 
14.306, 27.9361, 19.265, -0.010568, -0.999611, -0.025814, 0.361167, 0.911392, 
13.9455, 27.9361, 19.4126, -0.001438, -0.999822, -0.018792, 0.3599, 0.911631, 
14.4532, 27.9283, 18.9035, -0.003523, -0.999776, -0.020861, 0.361718, 0.91005, 
14.7501, 29.6834, 17.4286, -0.500878, -0.617556, 0.606421, 0.333442, 0.918653, 
13.9455, 29.6834, 17.4286, 0, -0.713513, 0.700642, 0.336171, 0.918598, 
14.7501, 30.3427, 16.945, -0.254356, -0.376485, 0.890821, 0.33336, 0.921247, 
14.7501, 31.1673, 20.9654, -0.54799, 0, -0.836485, 0.362339, 0.925237, 
13.9455, 31.1673, 21.1095, -2e-006, 0, -1, 0.359698, 0.925089, 
14.7501, 30.3781, 20.8411, -0.361025, -0.350942, -0.864003, 0.362422, 0.922683, 
14.7501, 29.7101, 20.3696, -0.534737, -0.592156, -0.602834, 0.362584, 0.920063, 
13.9455, 29.7101, 20.5138, -2e-006, -0.700932, -0.713228, 0.359833, 0.920092, 
14.7501, 29.2266, 19.7104, -0.251683, -0.915778, -0.31306, 0.362774, 0.917422, 
18.7389, 31.1673, 17.8206, 0, 0, -1, 0.411285, 0.848395, 
15.2704, 31.1673, 17.8206, 0, 0, -1, 0.410443, 0.860438, 
18.7389, 30.745, 17.8918, 0, 0.389311, -0.921106, 0.409765, 0.848276, 
18.7389, 30.4073, 18.1395, 0, 0.713514, -0.700641, 0.408277, 0.848191, 
15.2704, 30.4073, 18.1395, 0, 0.713514, -0.700641, 0.40756, 0.860304, 
18.7389, 30.1658, 18.4816, 0, 0.909181, -0.416402, 0.406787, 0.848109, 
18.7389, 30.0628, 18.8948, 0, 0.999964, 0.008523, 0.40527, 0.848037, 
15.2704, 30.0628, 18.8948, 0, 0.999964, 0.008523, 0.404693, 0.860158, 
18.7389, 30.1733, 19.3081, 0, 0.901699, 0.432364, 0.403747, 0.847974, 
15.45, 30.1736, 17.9099, -0.379593, -0.660098, 0.648213, 0.330056, 0.919036, 
14.7501, 29.6834, 17.4286, -0.500878, -0.617556, 0.606421, 0.333442, 0.918653, 
15.45, 30.6151, 17.5861, -0.384136, -0.359412, 0.850448, 0.330047, 0.921344, 
14.306, 29.1076, 18.542, -0.120474, -0.986512, 0.110813, 0.334794, 0.914228, 
13.9455, 29.1076, 18.3944, -0, -0.968699, 0.248237, 0.336499, 0.914666, 
14.7501, 29.2119, 18.0966, -0.219945, -0.923432, 0.314481, 0.333472, 0.916021, 
13.585, 29.1173, 19.265, 0.11654, -0.985221, -0.125531, 0.358209, 0.915455, 
13.9455, 29.1173, 19.4126, -0, -0.97855, -0.206007, 0.359864, 0.915717, 
13.1408, 29.2266, 19.7104, 0.219237, -0.922782, -0.316872, 0.356915, 0.917246, 
14.306, 27.9205, 18.542, -0.707805, 0, 0.706408, 0.363885, 0.911146, 
13.9455, 27.9205, 18.3944, 0, 0, 1, 0.365242, 0.911042, 
14.306, 29.1076, 18.542, -0.707805, 0, 0.706408, 0.364064, 0.914699, 
13.585, 27.9361, 19.265, 0.707783, 0, -0.706429, 0.358637, 0.911344, 
13.9455, 27.9361, 19.4126, 0, 0, -1, 0.3599, 0.911631, 
13.585, 29.1173, 19.265, 0.707783, 0, -0.706429, 0.358209, 0.915455, 
15.45, 31.1673, 20.2784, -0.379502, 0, -0.925191, 0.365592, 0.925421, 
14.7501, 31.1673, 20.9654, -0.54799, 0, -0.836485, 0.362339, 0.925237, 
15.45, 30.6388, 20.1952, -0.384056, -0.347115, -0.855577, 0.365712, 0.923073, 
15.45, 30.1915, 19.8795, -0.379593, -0.648198, -0.660113, 0.365913, 0.920755, 
14.7501, 29.7101, 20.3696, -0.534737, -0.592156, -0.602834, 0.362584, 0.920063, 
15.45, 29.8676, 19.438, -0.378749, -0.848461, -0.369679, 0.366189, 0.918589, 
15.45, 29.756, 18.8976, -0.364804, -0.931049, -0.008155, 0.329614, 0.914909, 
14.7501, 29.1125, 18.9035, -0.488487, -0.872537, -0.007756, 0.332663, 0.913423, 
15.45, 29.8578, 18.3572, -0.378723, -0.854951, 0.354439, 0.329971, 0.916872, 
15.2704, 30.421, 19.6457, -1, 0, -0, 0.40698, 0.8663, 
15.2704, 30.1733, 19.3081, -1, 0, -0, 0.406297, 0.865006, 
15.2704, 30.7631, 19.8872, -1, 0, -0, 0.408042, 0.867309, 
18.7389, 30.1915, 19.8795, -1, 0, -0, 0.377282, 0.922553, 
18.7389, 30.421, 19.6457, -1, 0, -0, 0.378408, 0.922707, 
18.7389, 30.6388, 20.1952, -1, 0, -0, 0.377107, 0.924329, 
15.45, 30.1915, 19.8795, -0.379593, -0.648198, -0.660113, 0.365913, 0.920755, 
18.7389, 30.1915, 19.8795, 0, -0.700638, -0.713516, 0.377282, 0.922553, 
15.45, 30.6388, 20.1952, -0.384056, -0.347115, -0.855577, 0.365712, 0.923073, 
13.1408, 29.7101, 20.3696, 0.45096, -0.625454, -0.636743, 0.357094, 0.919863, 
13.9455, 29.7101, 20.5138, -2e-006, -0.700932, -0.713228, 0.359833, 0.920092, 
13.1408, 30.3781, 20.8411, 0.317472, -0.356841, -0.878565, 0.357179, 0.922443, 
11.7294, 30.4387, 19.6277, 0.806297, -0.41444, -0.422047, 0.351109, 0.921001, 
13.1408, 29.7101, 20.3696, 0.45096, -0.625454, -0.636743, 0.357094, 0.919863, 
11.7294, 30.7727, 19.8634, 0.895914, -0.167012, -0.411637, 0.351153, 0.922991, 
11.7294, 30.4387, 19.6277, 0.806297, -0.41444, -0.422047, 0.350355, 0.921877, 
11.7294, 30.7727, 19.8634, 0.895914, -0.167012, -0.411637, 0.351153, 0.922991, 
11.7294, 30.1969, 19.2981, 0.893039, -0.411365, -0.182373, 0.349257, 0.921054, 
15.2704, 31.1673, 19.9508, -1, 0, -0, 0.409412, 0.867736, 
15.2704, 30.7631, 19.8872, -1, 0, -0, 0.408042, 0.867309, 
15.2704, 31.1673, 19.8797, -1, 0, -0, 0.409447, 0.867489, 
14.4532, 27.9283, 18.9035, -0.003523, -0.999776, -0.020861, 0.361718, 0.91005, 
13.9455, 27.9283, 18.9035, 0.000894, -0.999839, -0.017939, 0.359921, 0.90997, 
14.306, 27.9205, 18.542, 0.003124, -0.999826, -0.018374, 0.361211, 0.908756, 
13.1408, 29.2266, 19.7104, 0.219237, -0.922782, -0.316872, 0.356915, 0.917246, 
13.1408, 29.7101, 20.3696, 0.45096, -0.625454, -0.636743, 0.357094, 0.919863, 
11.7294, 30.1969, 19.2981, 0.893039, -0.411365, -0.182373, 0.351008, 0.919247, 
13.9455, 29.2266, 19.8545, -1e-006, -0.905953, -0.423378, 0.359852, 0.917353, 
13.9455, 29.7101, 20.5138, -2e-006, -0.700932, -0.713228, 0.359833, 0.920092, 
13.1408, 29.2266, 19.7104, 0.219237, -0.922782, -0.316872, 0.356915, 0.917246, 
18.7389, 29.8676, 19.438, 0, -0.913768, -0.406237, 0.37753, 0.920774, 
18.7389, 30.1915, 19.8795, 0, -0.700638, -0.713516, 0.377282, 0.922553, 
15.45, 29.8676, 19.438, -0.378749, -0.848461, -0.369679, 0.366189, 0.918589, 
11.7294, 31.1673, 19.9256, 0.893411, 0, -0.449239, 0.351182, 0.92461, 
11.7294, 31.1673, 19.8561, 1, 0, -0, 0.351035, 0.924603, 
11.7294, 30.7727, 19.8634, 0.895914, -0.167012, -0.411637, 0.351153, 0.922991, 
18.7389, 30.1733, 19.3081, -1, 0, -0, 0.378623, 0.92105, 
